AMENJARDBB|Amendement pour jardin|Lamendement de jardin est un peu moins riche en fumier de champignons que le Tourbafum pour éviter tout risque de brûlures.<br><br>Il est idéal pour améliorer la structure et enrichir le sol avant vos plantations.<br><br>Il doit être mélangé avec la terre en place.<br><br><br><br>Matière organique : 20 %<br><br>pH : environ 7 <br> <br><a target='frmPDF' href='/documents/amendtjardin.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/lp/amendementjardin.jpg|NON
AMENUNIVBB|Amendement universel|Lamendement universel contient tous les éléments physiques et chimiques nécessaires à vos plantations et vos semis.<br><br>Il peut être utilisé seul ou en mélange avec la terre d'origine.<br><br><br><br>Matière organique : 20 %<br><br>pH : de 5 à 6,5 <br> <br><a target='frmPDF' href='/documents/amendement_universel.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/lp/amendementuniv.jpg|NON
AMENACIDBB|Amendement pour plantes acidophiles|Cet amendement organique est destiné aux plantes qui nécessitent un pH bas.<br><br>Il est composé de tourbe blonde, de tourbe noire et d'écorces de pins compostées, ce qui donne un mélange très aéré et très drainant. Il contient de la sapinette qui lui confère un meilleur équilibre sanitaire et réduit les pertes d'eau.<br><br><br><br>Matière organique : 25 %<br><br>pH : 4,5 à 5 <br> <br><a target='frmPDF' href='/documents/amendement_acidophile.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/lp/amendementbruyere.jpg|NON
COMPOSTERRE55/45BB|Composterre 55/45|Terre de culture fortement allégée par le mélange avec du compost de déchets verts donnant un apport fertile pour les sols pauvres ou caillouteux.<br><br>Elle est très facile à travailler et à étendre grâce au tamisage à une maille de 15 mm. <br> <br><a target='frmPDF' href='/documents/composterre.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/lp/composterre5545.jpg|NON
COMPOSTSABLEBB|Compost-sable 55/45|Ce mélange est destiné au drainage et à l'amélioration de la structure des sols lourds (argile, compaction, ...).  Le type de sable utilisé peut être adapté selon vos besoins.|Amendements organiques composés RenameClassement2 6|3||NON
DCMVIVISOL25KG|Vivisol - DCM|Le vivisol est un amendement organique pour les couches supérieures de terrains de sport et de parcours de golf, naturellement pauvres en matières organiques et inertes au niveau de la vie microbienne idéal pour les sols dont la structure, la fertilité et la vie microbienne sont pauvres utilisable en agriculture biologique en MINIGRAN®, application aisée et enfouissement facile.<br><br><br><br>Le vivisol est un amendement organique du sol à base de tourteau de pépins de raisins ce qui permet de créer une vie microbienne riche et variée. <br> <br><a target='frmPDF' href='/documents/vivisol.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/dcm/vivisol.jpg|NON
COMPOKARISOL|Karisol - Compo|Grâce à sa composition unique, sa granulométrie, sa formulation et ses hautes performances agronomiques, Karisol® est un amendement qui convient particulièrement bien pour laménagement des gazons et pour la plantation darbres et darbustes. Karisol® est un produit facile demploi; il présente une odeur agréable et constitue un allié de choix pour lamélioration physique, biologique et de la teneur en éléments nutritifs dun sol. <br> <br><a target='frmPDF' href='/documents/Karisol.pdf'>Description détaillée (format pdf)</a>|Amendements organiques composés RenameClassement2 6|3|../img/import/compo/karisol.jpg|OUI
TERRAFERTIEL25KG|Terra-Fertiel - ECOstyle|Terra-Fertiel est un concentré de vie du sol. Il se compose d'une association de matière organique, de chaux, d'extraits d'algues marines et de minéraux argileux sur lesquels sont greffées diversesmoisissures, bactéries et levures naturelles.<br><br>Terra-Fertiel stimule et active la vie du sol, de sorte que les principaux processus comme la transformation de la matière organique et l'amélioration naturelle de la structure se dériulent de manière optimale.<br><br>Avantages : Active instantanément la vie microbienne du sol, améliore la structure du sol, permet de travailler plus facilement le sol, permet une croissance optimale.<br><br>Utilisation en plantation, aménagement (mélanger à la terre), gazon (intégrer dans les 5cm), entretien (épandre et ratisser).|Amendements organiques composés RenameClassement2 6|3||OUI
CHAUXMG40KG|Dolokorn|Chaux magnésienne en granulés facile à épandre. Elle corrige le taux dacidité (pH) et améliore lassimilation des éléments nutritifs pour un gazon dense et vigoureux.<br><br>Lajout de chaux permet de combattre linstallation de la mousse. Contient 19% de Mg.<br><br>Dose de 10 à 25 kg/are selon le type de so|Amendements calcaires RenameClassement2 47|3|../img/import/divers/dolokorn2.jpg|NON
DCMCALCAIREVERTS20K|Calcaire vert (Granulé) - DCM|Le Calcaire vert est une chaux à action douce pour pelouses et jardins.  Grâce à sa teneur élevée en magnésium (15 % de MgO), cette chaux entraîne une couleur  bien verte des gazons et plantes d'ornements.  Sa forme granulée facilite les applications et la rend parfaitement soluble.  La dose à appliquer est de 10 à 25 kg/100 m² selon l'utilisation.  La période d'application idéale s'étend de septembre à mai. <br> <br><a target='frmPDF' href='/documents/calcaire_vert_2004.pdf'>Description détaillée (format pdf)</a>|Amendements calcaires RenameClassement2 47|3|../img/import/dcm/calcaire_vert.jpg|NON
