GAZPRESTO10KG|Presto avec Headstart - Advanta|Gazon dagrément et de sport qui convient très bien pour les gazons privés mais aussi dans les parcs.  Il allie une très bonne résistance au piétinement et aux maladies.  S'adapte à tous les types de sols. La densité de semis est de 2 à 3 kg/are.<br>|Semences de gazon RenameClassement2 71|3|../img/import/advanta/presto.jpg|NON
GAZPARASOL10KG|Parasol - Advanta (pour les zones ombragées)|Parasol est spécialement mis au point pour les zones ombragées.  Il faut veiller à ne pas tondre trop bas, ni trop souvent et à assurer un entretien optimum du gazon.  Ainsi, celui-ci restera dense, la mousse et les mauvaises herbes n'auront aucune chance de s'installer. La densité de semis est de 2,5 à 3 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/parasol.jpg|NON
GAZBELSPORTHD10KG|Belsport 7 - Advanta (pour les terrains de sport)|Belsport 7 est le mélange de graminées le plus indiqué pour les terrains de sport.  Ses qualités sont multiples : excellente rapidité d'établissement, solide - supporte bien le piétinement intensif et capacité de récupération remarquable pendant l'hiver. La densité de semis est de 1,2 à 2 kg/are. Il est disponible avec Headstart, pour favoriser la germination et la levée.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/tyfoon.jpg|NON
GAZEXTENSO10KG|Extenso - Advanta (pour les sols sablonneux)|Ce mélange gazon est composé despèces et de variétés à croissance très lente.  Il est très fin et pousse sur tous les types de sol, même les sols secs et sablonneux.  Ce mélange permet aussi de diminuer les frais d'entretien car il a une croissance lente donc moins de tontes.  Il convient à l'entretien extensif, aussi bien pour les particuliers que pour les espaces verts et l'industrie.  A entretien normal, Extenso est un gazon parfait d'ornement et il supporte bien l'ombre. <br><br>La densité de semis est de 2,5 à 3 kg/are. Avec Headstart pour favoriser la germination et la levée.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/extenso.jpg|NON
GAZBELPRE310KG|Belpré 3 avec Headstart- Advanta (pour les prairies)|Mélange destiné à la création de nouvelles prairies (sans trèfles).<br><br>Prairie à pâturer et à faucher (convient également pour le sursemis).  Ingestion maximale, qualité et tapis bien fermé.  Contient 70% de variétés tétraploïdes ainsi que des variétés diploïdes très productives.  <br><br>La densité de semis est de 0,5 à 1,5 kg/are.|Semences de gazon RenameClassement2 71|3||NON
GAZOFFSIDE10KG|Off-side - Advanta (entretien extensif)|Off-side est le mélange à entretien .  Il s'accomode de tous les types de sols et produit très peu de déchets.  Off-side convient parfaitement pour être mélangé avec des fleurs sauvages, il donnera alors un effet prairie fleurie. La densité de semis est de 2 à 2,5 kg/are, 0,5 kg/are en mélange avec des fleurs sauvages.|Semences de gazon RenameClassement2 71|3|../img/import/advanta/offside.jpg|NON
GAZACTIVO15KG|Activo - DCM (sport et jeu)|Activo est un beau mélange .  Ces semences donneront une pelouse à fines feuilles d'une grande résistance, qui conservera toute sa beauté, même soumise aux piétinements intensifs des enfants et des animaux domestiques. Elle pousse rapidement de manière drue, réduisant le risque de mauvaises herbes. La densité de semis est de 2 à 3 kg/are.|Semences de gazon RenameClassement2 71|3|../img/import/dcm/dcmactivo.jpg|NON
GAZFLEURS|La Plaine Fleurie - Advanta (avec graminées)|Ce mélange contient 62% de graminées et 38% de fleurs cultivées. Il garde un bel aspect pendant plusieurs années (environ 5 ans).  Il est suffisamment compétitif avec les mauvaises herbes.  La hauteur du mélange se situe entre 50 cm et 1 m.<br><br> Avec 1 kg, vous ensemencez 3 ares de terrain.|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/gazon/plainefleurie.jpg|NON
MAYA|Mélange Maya|Ce mélange contient 60% d'espèces méllifères.|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/gazon/plainefleurie.jpg|OUI
ECOSEMFLEURCHAMP250|Fleurs des champs - Ecosem (uniquement des annuelles)|Mélange despèces sauvages pour embellir vos prairies, talus et rond-points.<br><br>Ce mélange très coloré est composé exclusivement de fleurs annuelles. La pérennité du mélange est de maximum 2 ans. La densité de semis recommandée est de 2,5 g/m². <br> <br><a target='frmPDF' href='/documents/ecosem.pdf'>Description détaillée (format pdf)</a>|Fleurs sauvages et cultivées RenameClassement2 59|3|../img/import/ecosem/fleurs_champs.jpg|NON
