LIGATARBRES15M|Ligature en rouleau|Ligature pour arbres très solide en caoutchouc recyclé, à couper à mesure et à clouer sur les tuteurs au moyen de clous d'ardoisiers galvanisés.  La boucle sert de protection, à utiliser entre l'arbre et le tuteur pour éviter tout frottement.|Systèmes de fixation RenameClassement2 2|1|../img/import/ligatures/ligatureboucle.jpg|NON
LIGATUREFINE1.4|Ligature fine - à clouer ou à nouer|Fine ligature de 60 cm de long, 1,4 cm de large et 2 mm d'épaisseur.<br>|Systèmes de fixation RenameClassement2 2|1|../img/import/ligatures/fineligclouee.jpg|NON
LIENS2BOUCLES|Système liens à deux boucle et tourdeur|Fil renforcé recouvert de matière plastique verte à utiliser avec le tordeur. Système permettant de ligaturer facilement.|Systèmes de fixation RenameClassement2 2|1||NON
GAINEPLASTTUBE120|Gaine plastique verte|-Tube de 2 à 3 mm de diamètre en matière plastique souple et élastique de couleur vert feuille, sur pelote de 90 m.  Cette ligature convient parfaitement pour toutes les petites ligatures.<br><br>-Tube de 5 à 6 mm de diamètre en matière plastique souple et élastique de couleur vert feuille, sur pelote de 250 m.  Cette ligature convient parfaitement pour toutes les petites ligatures.|Systèmes de fixation RenameClassement2 2|1|../img/import/divers/gaine_plastique.jpg|NON
FILFIX40BOB100|Fil de fer enrobé de PVC recyclé|Fil de fer enrobé de PVC souple de couleur pour attacher les végétaux sans les abimer.|Systèmes de fixation RenameClassement2 2|1|../img/import/ligatures/filfixvert.jpg|NON
INTERMASTOMATOCLIPS|Tomato clips - clips pour plantes|Petits clips en plastic, idéal pour attacher les plantes aux tuteurs en bambou ou à des fils.|Systèmes de fixation RenameClassement2 2|1|../img/import/intermas/tomatoclip.jpg|NON
INTERMASSUPPCHELSEA4|Support Chelsea - support à planter en 1/2 lune|Support pour plantes vivaces en demi-lune à planter en terre, il suffit d'en combiner 2 pour faire un cercle complet.  Les tiges sont plastifiées vert.|Systèmes de fixation RenameClassement2 2|1|../img/import/intermas/chelsa.jpg|NON
INTERMASPALISSA|Palissa - système de palissage invisible|Modulable et très résistant pour tous types de plantes grimpantes.  Contient 10 m de câble acier et 6 fixations.<br>|Systèmes de fixation RenameClassement2 2|1|../img/import/intermas/palissa.jpg|NON
AGRAFESMAX|Machine à lier et à palisser|Pince pour attacher les plantes aux bambous ou fil de tension.  A utiliser avec des rubans Max .  Capacité de cerclage : 50 mm.  Diamètre d'attache : 70 mm.<br>|Systèmes de fixation RenameClassement2 2|1|../img/import/divers/agrafesmax.jpg;../img/import/divers/pincemax.jpg;../img/import/divers/rubanmaxtape.jpg|NON
COLSONS25CM|Colsons noir|Colson de couleur noir.<br><br>Différentes dimensions.|Systèmes de fixation RenameClassement2 2|1||NON
